Account,trade_date,daily_pnl,total_fee,trades,realized_trades,profitable_trades,losing_trades,avg_trade_size_usd,median_trade_size_usd,gross_notional_usd,avg_abs_start_position,buy_trades,sell_trades,long_flag_count,short_flag_count,trade_win_rate,long_short_ratio,net_pnl_after_fees,active_day,classification,value,sentiment_bucket
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-09,768.430838,6.79214041,213,129,126,3,88.1318309859155,49.99,18772.08,7751.113348929578,169,44,0,149,0.9767441860465116,0.0,761.63869759,1,Extreme Greed,78.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-10,980.557461,5.81611154,157,110,106,4,119.62222929936306,54.97,18780.69,5023.905178464968,117,40,0,130,0.9636363636363636,0.0,974.74134946,1,Extreme Greed,78.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-11,1582.001112,4.121023,93,40,32,8,124.41204301075268,50.0,11570.32,3205.866777118279,16,77,19,53,0.8,0.3584905660377358,1577.880089,1,Greed,74.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-12,5806.86932,6.99886242,147,87,82,5,150.14530612244897,86.23,22071.36,13447.602496000001,28,119,5,68,0.9425287356321839,0.07352941176470588,5799.87045758,1,Extreme Greed,83.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-13,1522.284412,6.2494111199999995,155,82,71,11,88.59193548387097,52.96,13731.75,22004.41293911658,83,72,0,72,0.8658536585365854,0.0,1516.0350008799999,1,Extreme Greed,76.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-14,13281.73126,9.858389,154,122,119,3,187.5361038961039,99.43,28880.56,18078.455637747924,45,109,2,45,0.9754098360655737,0.044444444444444446,13271.872871,1,Extreme Greed,83.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-15,5389.96219,6.5299154,137,71,68,3,125.00722627737227,58.25,17125.99,16551.444496037155,61,76,3,51,0.9577464788732394,0.058823529411764705,5383.4322746,1,Extreme Greed,80.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-16,13190.248859,16.93692959,230,156,154,2,131.2383043478261,65.44,30184.81,11558.408708732697,85,145,3,67,0.9871794871794872,0.04477611940298507,13173.31192941,1,Extreme Greed,83.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-17,4454.939378,6.70647033,181,79,78,1,112.67668508287292,63.86,20394.48,8942.544689989501,98,83,3,42,0.9873417721518988,0.07142857142857142,4448.23290767,1,Extreme Greed,87.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-18,3624.489655,7.0983362,191,85,80,5,124.92068062827224,93.71,23859.85,9280.64350439686,102,89,0,45,0.9411764705882353,0.0,3617.3913187999997,1,Extreme Greed,81.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-19,1525.329937,13.84405958,204,94,80,14,197.00485294117647,99.71000000000001,40188.99,6200.9051644266665,159,45,21,75,0.851063829787234,0.28,1511.48587742,1,Extreme Greed,75.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-20,7812.716373,20.15432465,194,121,111,10,289.6046907216495,149.97,56183.31,13319.378364707216,64,130,18,45,0.9173553719008265,0.4,7792.562048350001,1,Greed,74.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-21,7465.899936,8.17682398,107,55,54,1,215.33785046728974,122.83,23041.15,8422.884750690653,26,81,4,30,0.9818181818181818,0.13333333333333333,7457.7231120199995,1,Greed,73.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-22,1174.025529,4.77912431,79,42,41,1,174.83481012658228,93.22,13811.95,8000.568163998734,45,34,5,36,0.9761904761904762,0.1388888888888889,1169.24640469,1,Greed,73.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-23,122.889996,7.38734551,95,30,29,1,212.30473684210526,99.92,20168.95,10920.798305050526,86,9,14,23,0.9666666666666667,0.6086956521739131,115.50265049,1,Greed,70.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-24,1555.956456,3.97064897,48,16,15,1,282.42354166666667,173.97,13556.33,6138.445880645834,9,39,6,29,0.9375,0.20689655172413793,1551.98580703,1,Greed,73.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-25,1530.919365,6.72020595,66,36,30,6,284.1157575757576,101.49,18751.64,11750.311123659092,12,54,4,30,0.8333333333333334,0.13333333333333333,1524.19915905,1,Greed,73.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-26,101.860928,6.35717119,84,31,28,3,223.8904761904762,102.42,18806.8,8865.4656477,72,12,12,31,0.9032258064516129,0.3870967741935484,95.50375681,1,Extreme Greed,79.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-27,388.366016,5.89000938,73,26,26,0,221.81794520547948,99.93,16192.710000000001,5890.782483271233,40,33,18,35,1.0,0.5142857142857142,382.47600662,1,Greed,74.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-28,506.512551,3.62758387,63,30,23,7,166.3415873015873,133.27,10479.52,7707.849640463492,35,28,6,28,0.7666666666666667,0.21428571428571427,502.88496712999995,1,Greed,72.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-29,115.51218300000001,1.67428899,34,17,17,0,140.99176470588236,105.015,4793.72,9207.572658458825,7,27,1,20,1.0,0.05,113.83789401000001,1,Greed,73.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-30,255.808312,15.93979237,125,43,42,1,455.63544,140.01,56954.43,7760.722589286799,109,16,19,45,0.9767441860465116,0.4222222222222222,239.86851963,1,Greed,65.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-31,496.221792,37.09483339,107,33,32,1,1121.107570093458,129.41,119958.51,6884.610956426915,57,50,43,37,0.9696969696969697,1.162162162162162,459.12695861,1,Greed,64.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-01,109.82694000000001,4.20683628,59,21,21,0,263.3476271186441,99.95,15537.51,8709.358926035424,44,15,4,32,1.0,0.125,105.62010372,1,Greed,66.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-02,416.546688,7.715886,101,47,46,1,217.69336633663366,99.8,21987.03,3009.2022970086136,25,76,15,75,0.9787234042553191,0.2,408.830802,1,Greed,70.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-03,250.581483,5.21759794,69,39,36,3,217.15115942028987,100.09,14983.43,4614.402335400145,34,35,18,40,0.9230769230769231,0.45,245.36388506,1,Greed,74.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-04,232.66549799999999,4.45112,81,48,40,8,156.68296296296296,64.57,12691.32,1997.1923009876546,32,49,26,53,0.8333333333333334,0.49056603773584906,228.21437799999998,1,Greed,73.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-05,87.752181,2.903942,82,47,44,3,101.1840243902439,49.96,8297.09,3868.4302439024395,39,43,8,74,0.9361702127659575,0.10810810810810811,84.84823899999999,1,Greed,72.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-06,114.68421000000001,2.180784,80,21,21,0,82.075375,49.985,6566.03,4051.319072231,18,62,0,77,1.0,0.0,112.503426,1,Extreme Greed,76.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-07,267.846227,3.84222532,103,76,72,4,103.70087378640777,76.53,10681.19,4715.542792499029,87,16,0,88,0.9473684210526315,0.0,264.00400168,1,Extreme Greed,78.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-08,651.469355,25.62455377,149,93,85,8,489.99302013422823,100.11,73008.96,2604.9672302999998,111,38,68,65,0.9139784946236559,1.0461538461538462,625.8448012299999,1,Greed,70.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-09,571.688942,26.62899091,103,49,49,0,728.4078640776698,169.52,75026.01,2966.0358651757283,64,39,78,14,1.0,5.571428571428571,545.05995109,1,Greed,69.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-10,401.706348,12.934459,84,40,37,3,522.1204761904762,116.03,43858.12,2002.3944258333333,34,50,45,36,0.925,1.25,388.771889,1,Neutral,50.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-11,157.228232,6.271357,37,18,16,2,484.2756756756757,301.77,17918.2,125.85958027027027,18,19,28,9,0.8888888888888888,3.111111111111111,150.956875,1,Greed,69.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-12,274.773033,9.55187849,63,40,39,1,446.3861904761905,135.65,28122.33,106.13081852238095,29,34,48,11,0.975,4.363636363636363,265.22115451,1,Greed,62.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-13,53.846609,10.70141637,61,19,19,0,561.3780327868852,294.69,34244.06,1831.6972808983605,49,12,47,9,1.0,5.222222222222222,43.14519263,1,Greed,61.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-14,894.564828,11.65985,42,35,34,1,995.6730952380951,510.59499999999997,41818.27,123.0397800952381,4,38,27,11,0.9714285714285714,2.4545454545454546,882.904978,1,Greed,63.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-15,55.137803,1.2830669799999999,19,8,8,0,240.01052631578946,153.02,4560.2,426.14089636842107,10,9,3,15,1.0,0.2,53.85473602,1,Greed,70.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-16,238.995461,4.286717,87,28,28,0,136.35540229885058,89.79,11862.92,3034.787884034483,24,63,11,71,1.0,0.15492957746478872,234.708744,1,Extreme Greed,75.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-17,168.92152,2.93988,70,36,35,1,118.53914285714285,72.145,8297.74,5186.8192101714285,37,33,11,51,0.9722222222222222,0.21568627450980393,165.98164,1,Extreme Greed,75.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-18,594.135892,15.71582039,259,107,105,2,195.20691119691122,63.77,50558.590000000004,2323.3383050050193,128,131,91,154,0.9813084112149533,0.5909090909090909,578.42007161,1,Extreme Greed,77.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-19,102.504343,9.57127425,184,90,79,11,155.71684782608696,92.14500000000001,28651.9,4996.519941677717,58,126,56,96,0.8777777777777778,0.5833333333333334,92.93306875,1,Extreme Greed,77.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-20,608.885905,11.29703859,169,72,69,3,169.7668047337278,74.67,28690.59,12118.666971096152,115,54,47,64,0.9583333333333334,0.734375,597.58886641,1,Extreme Greed,76.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-21,428.3738,9.96375392,94,53,46,7,262.3486170212766,99.78,24660.77,7202.829165958511,48,46,26,47,0.8679245283018868,0.5531914893617021,418.41004608000003,1,Extreme Greed,76.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-22,589.467131,4.77079692,112,54,51,3,120.82616071428572,91.285,13532.53,3921.3213531044644,57,55,15,81,0.9444444444444444,0.18518518518518517,584.69633408,1,Extreme Greed,84.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-23,229.609892,4.98842587,122,61,57,4,128.88065573770493,54.79,15723.44,5366.005330233606,90,32,45,65,0.9344262295081968,0.6923076923076923,224.62146613,1,Extreme Greed,75.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-24,347.22838,6.46564692,120,62,60,2,145.0465,99.69999999999999,17405.58,16567.140442589167,59,61,82,17,0.967741935483871,4.823529411764706,340.76273308000003,1,Extreme Greed,75.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-25,124.70498799999999,11.00739186,118,51,47,4,241.47220338983053,176.79500000000002,28493.72,20351.844711938134,73,45,82,8,0.9215686274509803,10.25,113.69759613999999,1,Extreme Greed,75.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-26,273.211119,11.383431,106,50,48,2,334.20924528301884,243.805,35426.18,37167.545821331136,57,49,91,5,0.96,18.2,261.827688,1,Greed,73.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-27,838.930696,118.08617435,268,121,114,7,1223.7995522388057,499.685,327978.27999999997,16397.403528857463,154,114,238,7,0.9421487603305785,34.0,720.84452165,1,Greed,71.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-28,1019.55769,32.20703597,151,82,75,7,624.2161589403973,248.66,94256.64,5508.832347760927,70,81,140,5,0.9146341463414634,28.0,987.35065403,1,Greed,72.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-29,152.618804,4.761573,42,21,21,0,340.8880952380952,156.995,14317.3,6892.442434500001,22,20,34,5,1.0,6.8,147.857231,1,Greed,72.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-30,1234.2072,12.06936192,86,62,55,7,394.06465116279065,243.665,33889.56,5145.6744110546515,25,61,64,9,0.8870967741935484,7.111111111111111,1222.1378380800002,1,Greed,70.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-31,755.916254,6.418588,49,40,38,2,374.2630612244898,255.01,18338.89,3994.4812571489797,11,38,32,4,0.95,8.0,749.497666,1,Extreme Greed,76.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-01,3.536668000000001,18.86497698,51,29,21,8,1057.5154901960784,510.68,53933.29,2909.3551728058824,30,21,39,10,0.7241379310344828,3.9,-15.328308980000001,1,Greed,68.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-02,-1416.906536,35.3271459,91,16,5,11,1328.6620879120878,480.53,120908.25,10330.139671566812,80,11,75,5,0.3125,15.0,-1452.2336819,1,Greed,60.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-03,439.634046,19.67962575,75,46,45,1,1251.5914666666667,553.94,93869.36,4028.648734830266,27,48,64,0,0.9782608695652174,,419.95442025,1,Fear,44.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-04,1291.500575,11.67501298,48,17,17,0,1139.6597916666667,546.765,54703.67,6181.809976335416,31,17,42,0,1.0,,1279.82556202,1,Greed,72.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-05,696.8107239999999,22.582462,83,38,37,1,912.4063855421687,288.98,75729.73,5394.83784846265,45,38,74,0,0.9736842105263158,,674.228262,1,Neutral,54.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-06,358.877096,12.82953248,45,17,17,0,1453.7044444444446,436.15,65416.700000000004,1145.3175218977779,28,17,44,0,1.0,,346.04756352,1,Neutral,49.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-07,932.4458159999999,8.94706289,54,36,36,0,596.832037037037,250.035,32228.93,6801.040989490742,18,36,41,0,1.0,,923.4987531099999,1,Fear,44.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-08,0.0,6.52147324,32,0,0,0,630.2528125,434.945,20168.09,10975.559635828125,32,0,17,0,,,-6.52147324,1,Fear,44.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-09,31.14195,4.075936,17,11,11,0,685.0323529411764,97.86,11645.55,1267.3059035294118,6,11,17,0,1.0,,27.066014000000003,1,Neutral,46.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-10,436.833818,11.32409347,43,29,29,0,1075.9925581395348,447.34,46267.68,3407.000062316279,14,29,40,0,1.0,,425.50972453,1,Fear,43.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-11,593.326371,10.47421592,41,19,19,0,984.2039024390244,414.17,40352.36,239.77568339512197,22,19,38,0,1.0,,582.85215508,1,Neutral,47.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-12,198.780392,10.93174577,59,31,27,4,717.646779661017,478.57,42341.16,322.0459348915254,28,31,44,4,0.8709677419354839,11.0,187.84864623,1,Neutral,46.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-13,287.27875,7.41441345,42,21,21,0,647.7471428571429,306.57,27205.38,2904.22178592381,27,15,27,10,1.0,2.7,279.86433655,1,Neutral,50.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-14,404.813032,7.08501143,47,38,37,1,536.6263829787234,244.05,25221.44,2990.6115400340423,5,42,28,4,0.9736842105263158,7.0,397.72802057,1,Neutral,48.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-15,64.653448,0.38499837000000003,9,8,8,0,257.83222222222224,188.13,2320.4900000000002,685.8194444444445,2,7,7,1,1.0,7.0,64.26844962999999,1,Neutral,50.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-16,59.664989,2.08515748,11,4,4,0,503.33272727272725,335.68,5536.66,10646.511589918182,6,5,3,5,1.0,0.6,57.57983152,1,Neutral,54.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-17,115.824682,3.468646,28,18,18,0,466.69214285714287,253.02999999999997,13067.380000000001,4638.796819546429,17,11,15,11,1.0,1.3636363636363635,112.35603599999999,1,Neutral,51.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-18,45.659497,3.92265877,36,7,7,0,404.88444444444445,282.245,14575.84,7233.770914338889,33,3,18,4,1.0,4.5,41.736838230000004,1,Neutral,47.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-19,20.62415,3.82803041,22,7,7,0,508.5995454545455,347.65999999999997,11189.19,11030.386141077273,14,8,14,3,1.0,4.666666666666667,16.79611959,1,Fear,44.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-20,278.142839,6.97613161,53,26,26,0,429.3352830188679,241.14,22754.77,5126.240537713207,25,28,26,10,1.0,2.6,271.16670739,1,Neutral,49.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-21,591.659533,8.71799298,93,61,61,0,320.8220430107527,199.98,29836.45,936.0804823279569,34,59,30,52,1.0,0.5769230769230769,582.94154002,1,Greed,55.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-22,408.03639799999996,10.403183,58,18,17,1,523.8093103448275,210.72,30380.94,387.5171929310345,34,24,34,25,0.9444444444444444,1.36,397.63321499999995,1,Neutral,49.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-23,39.91436,4.624798999999999,24,9,9,0,550.5720833333334,369.505,13213.73,446.27541420833336,10,14,11,11,1.0,1.0,35.289561000000006,1,Neutral,50.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-24,180.244855,4.67033409,61,27,27,0,282.4104918032787,122.98,17227.04,6231.514744173771,57,4,12,31,1.0,0.3870967741935484,175.57452091,1,Neutral,49.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-25,168.27053,12.08812484,49,13,13,0,883.3975510204082,347.66,43286.48,3776.576838718367,41,8,36,7,1.0,5.142857142857143,156.18240516,1,Fear,25.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-26,64.59776,2.31881993,34,15,13,2,242.27088235294116,149.91500000000002,8237.21,830.0543365264706,25,9,7,24,0.8666666666666667,0.2916666666666667,62.27894006999999,1,Extreme Fear,21.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-27,71.919819,7.712264,30,14,13,1,765.107,241.73000000000002,22953.21,914.608492,18,12,18,12,0.9285714285714286,1.5,64.207555,1,Extreme Fear,10.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-28,-3425.450348,44.055539950000004,81,29,26,3,1611.6066666666666,894.38,130540.14,383.4805338682099,52,29,79,0,0.896551724137931,,-3469.5058879499998,1,Extreme Fear,16.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-01,557.9358,10.630594,37,14,14,0,840.2127027027027,481.3,31087.87,755.6635488008109,18,19,32,4,1.0,8.0,547.305206,1,Extreme Fear,20.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-02,8330.21747,32.77112491,73,56,56,0,1432.3072602739728,626.85,104558.43000000001,4701.125208453424,18,55,50,17,1.0,2.9411764705882355,8297.44634509,1,Fear,26.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-03,494.669357,9.075943,58,21,21,0,536.928448275862,310.64,31141.85,614.8521775862068,48,10,37,21,1.0,1.7619047619047619,485.593414,1,Fear,33.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-04,163.73415,12.403976,43,13,13,0,1091.9493023255814,598.22,46953.82,944.7232558139534,42,1,31,12,1.0,2.5833333333333335,151.330174,1,Extreme Fear,15.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-05,437.35445200000004,10.038071,26,20,20,0,1109.076923076923,554.365,28836.0,9567.921619230769,9,17,21,3,1.0,7.0,427.31638100000004,1,Extreme Fear,20.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-06,291.46926,6.196843,21,13,13,0,856.63,541.52,17989.23,87.80398428571428,10,11,15,6,1.0,2.5,285.272417,1,Fear,25.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-07,411.824274,10.478032,40,15,15,0,748.432,479.96000000000004,29937.28,2376.1253970000002,26,14,39,1,1.0,39.0,401.346242,1,Fear,34.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-08,173.811132,5.714768,35,14,14,0,698.2522857142857,200.16,24438.829999999998,5498.016352571429,23,12,33,2,1.0,16.5,168.096364,1,Fear,28.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-09,140.953497,8.077071,36,6,6,0,1118.493611111111,538.14,40265.77,518.1734791666667,31,5,35,1,1.0,35.0,132.876426,1,Fear,27.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-10,-4026.754395,9.092939,31,16,3,13,838.0596774193548,614.55,25979.85,1928.54477,15,16,30,0,0.1875,,-4035.847334,1,Extreme Fear,20.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-11,0.0,3.08138524,24,0,0,0,538.44125,361.52,12922.59,756.1756024875,24,0,16,0,,,-3.08138524,1,Extreme Fear,24.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-12,33.01095,2.419733,9,4,4,0,851.8611111111111,499.79,7666.75,697.0165555555554,5,4,9,0,1.0,,30.591217,1,Fear,34.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-13,465.046501,6.1611094699999995,22,13,12,1,881.3063636363636,744.47,19388.739999999998,6722.436541863636,9,13,18,0,0.9230769230769231,,458.88539153,1,Neutral,45.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-14,0.0,0.02631992,4,0,0,0,262.4975,284.70000000000005,1049.99,789.831484,3,1,0,0,,,-0.02631992,1,Fear,27.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-16,106.912886,3.300477,27,18,18,0,618.9422222222222,132.99,16711.44,4004.653925925926,9,18,27,0,1.0,,103.612409,1,Fear,30.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-17,0.0,0.45752099999999996,2,0,0,0,653.5999999999999,653.5999999999999,1307.1999999999998,2815.5,2,0,2,0,,,-0.45752099999999996,1,Fear,32.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-18,40.9165,3.695029,15,7,7,0,703.816,612.15,10557.24,80.7908,12,3,5,10,1.0,0.5,37.221471,1,Fear,34.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-19,54.9718,3.580514,33,30,30,0,539.8872727272727,508.5,17816.28,7663.576848484849,3,30,29,2,1.0,14.5,51.391286,1,Fear,32.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-20,144.656157,5.7227,20,12,10,2,1620.353,503.97,32407.06,1542.0075000000002,6,14,18,2,0.8333333333333334,9.0,138.933457,1,Neutral,49.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-21,0.5844,0.7890119999999999,12,1,1,0,187.86083333333332,96.905,2254.33,103.005,10,2,9,3,1.0,3.0,-0.2046119999999999,1,Fear,31.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-22,132.087931,3.06220897,17,9,9,0,559.405294117647,402.6,9509.89,2958.1949923641178,6,11,14,2,1.0,7.0,129.02572203,1,Fear,32.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-23,79.086899,3.619859,14,13,13,0,840.6328571428572,249.66000000000003,11768.86,2880.8964285714287,1,13,12,2,1.0,6.0,75.46704,1,Fear,30.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-24,808.135252,19.386062,45,31,31,0,1334.7422222222222,409.2,60063.4,926.4295511111111,11,34,42,3,1.0,14.0,788.74919,1,Neutral,45.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-25,417.38885700000003,5.44960793,33,12,12,0,530.670303030303,238.75,17512.12,4640.022374324243,20,13,29,1,1.0,29.0,411.93924907,1,Neutral,46.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-26,379.04079,7.23844293,35,16,16,0,637.0742857142857,427.39,22297.6,7330.14454028,17,18,28,2,1.0,14.0,371.80234707,1,Neutral,47.0,Neutral
